ID, month, day, hour, minute, accumulated minutes, temperature, rainfall, relative humidity
1701651060,12,4,8,51,531,18.75,3.23,93.17
1701651120,12,4,8,52,532,18.75,3.23,93.17
1701651180,12,4,8,53,533,18.75,3.23,93.17
1701651240,12,4,8,54,534,18.75,3.23,93.17
1701651300,12,4,8,55,535,18.75,3.23,93.17
1701651360,12,4,8,56,536,18.75,3.23,93.17
1701651420,12,4,8,57,537,18.75,3.23,93.17
1701651480,12,4,8,58,538,18.75,3.23,93.17
1701651540,12,4,8,59,539,18.75,3.23,93.17
1701651600,12,4,9,0,540,18.75,3.23,93.17
1701651660,12,4,9,1,541,18.75,3.23,93.17
1701651720,12,4,9,2,542,18.75,3.23,93.17
1701651780,12,4,9,3,543,18.75,3.23,93.17
1701651840,12,4,9,4,544,18.75,3.23,93.17
1701651900,12,4,9,5,545,18.75,3.23,93.17
1701651960,12,4,9,6,546,18.75,3.23,93.17
1701652020,12,4,9,7,547,18.75,3.23,93.17
1701652080,12,4,9,8,548,18.75,3.23,93.17
1701652140,12,4,9,9,549,18.75,3.23,93.17
1701652200,12,4,9,10,550,18.75,3.23,93.17
1701652260,12,4,9,11,551,18.75,3.23,93.17
1701652320,12,4,9,12,552,18.75,3.23,93.17
1701652380,12,4,9,13,553,18.75,3.23,93.17
1701652440,12,4,9,14,554,18.75,3.23,93.17
1701652500,12,4,9,15,555,18.75,3.23,93.17
1701652560,12,4,9,16,556,18.75,3.23,93.17
1701652620,12,4,9,17,557,18.75,3.23,93.17
1701652680,12,4,9,18,558,18.75,3.23,93.17
1701652740,12,4,9,19,559,18.75,3.23,93.17
1701652800,12,4,9,20,560,18.75,3.23,93.17
1701652860,12,4,9,21,561,18.75,3.23,93.17
1701652920,12,4,9,22,562,18.75,3.23,93.17
1701652980,12,4,9,23,563,18.75,3.23,93.17
1701653040,12,4,9,24,564,18.75,3.23,93.17
1701653100,12,4,9,25,565,18.75,3.23,93.17
1701653160,12,4,9,26,566,18.75,3.23,93.17
1701653220,12,4,9,27,567,18.75,3.23,93.17
1701653280,12,4,9,28,568,18.75,3.23,93.17
1701653340,12,4,9,29,569,18.75,3.23,93.17
1701653400,12,4,9,30,570,18.75,3.23,93.17
1701653460,12,4,9,31,571,18.75,3.23,93.17
1701653520,12,4,9,32,572,18.75,3.23,93.17
1701653580,12,4,9,33,573,18.75,3.23,93.17
1701653640,12,4,9,34,574,18.75,3.23,93.17
1701653700,12,4,9,35,575,18.75,3.23,93.17
1701653760,12,4,9,36,576,18.75,3.23,93.17
1701653820,12,4,9,37,577,18.75,3.23,93.17
1701653880,12,4,9,38,578,18.75,3.23,93.17
1701653940,12,4,9,39,579,18.75,3.23,93.17
1701654000,12,4,9,40,580,18.75,3.23,93.17
1701654060,12,4,9,41,581,18.75,3.23,93.17
1701654120,12,4,9,42,582,18.75,3.23,93.17
1701654180,12,4,9,43,583,18.75,3.23,93.17
1701654240,12,4,9,44,584,18.75,3.23,93.17
1701654300,12,4,9,45,585,18.75,3.23,93.17
1701654360,12,4,9,46,586,18.75,3.23,93.17
1701654420,12,4,9,47,587,18.75,3.23,93.17
1701654480,12,4,9,48,588,18.75,3.23,93.17
1701654540,12,4,9,49,589,18.75,3.23,93.17
1701654600,12,4,9,50,590,18.75,3.23,93.17
1701654660,12,4,9,51,591,18.75,3.23,93.17
1701654720,12,4,9,52,592,18.75,3.23,93.17
1701654780,12,4,9,53,593,18.75,3.23,93.17
1701654840,12,4,9,54,594,18.75,3.23,93.17
1701654900,12,4,9,55,595,18.75,3.23,93.17
1701654960,12,4,9,56,596,18.75,3.23,93.17
1701655020,12,4,9,57,597,18.75,3.23,93.17
1701655080,12,4,9,58,598,18.75,3.23,93.17
1701655140,12,4,9,59,599,18.75,3.23,93.17
1701655200,12,4,10,0,600,18.75,3.23,93.17
1701655260,12,4,10,1,601,18.75,3.23,93.17
1701655320,12,4,10,2,602,18.75,3.23,93.17
1701655380,12,4,10,3,603,18.75,3.23,93.17
1701655440,12,4,10,4,604,18.75,3.23,93.17
1701655500,12,4,10,5,605,18.75,3.23,93.17
1701655560,12,4,10,6,606,18.75,3.23,93.17
1701655620,12,4,10,7,607,18.75,3.23,93.17
1701655680,12,4,10,8,608,18.75,3.23,93.17
1701655740,12,4,10,9,609,18.75,3.23,93.17
1701655800,12,4,10,10,610,18.75,3.23,93.17
1701655860,12,4,10,11,611,18.75,3.23,93.17
1701655920,12,4,10,12,612,18.75,3.23,93.17
1701655980,12,4,10,13,613,18.75,3.23,93.17
1701656040,12,4,10,14,614,18.75,3.23,93.17
1701656100,12,4,10,15,615,18.75,3.23,93.17
1701656160,12,4,10,16,616,18.75,3.23,93.17
1701656220,12,4,10,17,617,18.75,3.23,93.17
1701656280,12,4,10,18,618,18.75,3.23,93.17
1701656340,12,4,10,19,619,18.75,3.23,93.17
1701656400,12,4,10,20,620,18.75,3.23,93.17
1701656460,12,4,10,21,621,18.75,3.23,93.17
1701656520,12,4,10,22,622,18.75,3.23,93.17
1701656580,12,4,10,23,623,18.75,3.23,93.17
1701656640,12,4,10,24,624,18.75,3.23,93.17
1701656700,12,4,10,25,625,18.75,3.23,93.17
1701656760,12,4,10,26,626,18.75,3.23,93.17
1701656820,12,4,10,27,627,18.75,3.23,93.17
1701656880,12,4,10,28,628,18.75,3.23,93.17
1701656940,12,4,10,29,629,18.75,3.23,93.17
1701657000,12,4,10,30,630,18.75,3.23,93.17
1701657060,12,4,10,31,631,18.75,3.23,93.17
1701657120,12,4,10,32,632,18.75,3.23,93.17
1701657180,12,4,10,33,633,18.75,3.23,93.17
1701657240,12,4,10,34,634,18.75,3.23,93.17
1701657300,12,4,10,35,635,18.75,3.23,93.17
1701657360,12,4,10,36,636,18.75,3.23,93.17
1701657420,12,4,10,37,637,18.75,3.23,93.17
1701657480,12,4,10,38,638,18.75,3.23,93.17
1701657540,12,4,10,39,639,18.75,3.23,93.17
1701657600,12,4,10,40,640,18.75,3.23,93.17
1701657660,12,4,10,41,641,18.75,3.23,93.17
1701657720,12,4,10,42,642,18.75,3.23,93.17
1701657780,12,4,10,43,643,18.75,3.23,93.17
1701657840,12,4,10,44,644,18.75,3.23,93.17
1701657900,12,4,10,45,645,18.75,3.23,93.17
1701657960,12,4,10,46,646,18.75,3.23,93.17
1701658020,12,4,10,47,647,18.75,3.23,93.17
1701658080,12,4,10,48,648,18.75,3.23,93.17
1701658140,12,4,10,49,649,18.75,3.23,93.17
1701658200,12,4,10,50,650,18.75,3.23,93.17
1701658260,12,4,10,51,651,18.75,3.23,93.17
1701658320,12,4,10,52,652,18.75,3.23,93.17
1701658380,12,4,10,53,653,18.75,3.23,93.17
1701658440,12,4,10,54,654,18.75,3.23,93.17
1701658500,12,4,10,55,655,18.75,3.23,93.17
1701658560,12,4,10,56,656,18.75,3.23,93.17
1701658620,12,4,10,57,657,18.75,3.23,93.17
1701658680,12,4,10,58,658,18.75,3.23,93.17
1701658740,12,4,10,59,659,18.75,3.23,93.17
1701658800,12,4,11,0,660,18.75,3.23,93.17
1701658860,12,4,11,1,661,18.75,3.23,93.17
1701658920,12,4,11,2,662,18.75,3.23,93.17
1701658980,12,4,11,3,663,18.75,3.23,93.17
1701659040,12,4,11,4,664,18.75,3.23,93.17
1701659100,12,4,11,5,665,18.75,3.23,93.17
1701659160,12,4,11,6,666,18.75,3.23,93.17
1701659220,12,4,11,7,667,18.75,3.23,93.17
1701659280,12,4,11,8,668,18.75,3.23,93.17
1701659340,12,4,11,9,669,18.75,3.23,93.17
1701659400,12,4,11,10,670,18.75,3.23,93.17
1701659460,12,4,11,11,671,18.75,3.23,93.17
1701659520,12,4,11,12,672,18.75,3.23,93.17
1701659580,12,4,11,13,673,18.75,3.23,93.17
1701659640,12,4,11,14,674,18.75,3.23,93.17
1701659700,12,4,11,15,675,18.75,3.23,93.17
1701659760,12,4,11,16,676,18.75,3.23,93.17
1701659820,12,4,11,17,677,18.75,3.23,93.17
1701659880,12,4,11,18,678,18.75,3.23,93.17
1701659940,12,4,11,19,679,18.75,3.23,93.17
1701660000,12,4,11,20,680,18.75,3.23,93.17
1701660060,12,4,11,21,681,18.75,3.23,93.17
1701660120,12,4,11,22,682,18.75,3.23,93.17
1701660180,12,4,11,23,683,18.75,3.23,93.17
1701660240,12,4,11,24,684,18.75,3.23,93.17
1701660300,12,4,11,25,685,18.75,3.23,93.17
1701660360,12,4,11,26,686,18.75,3.23,93.17
1701660420,12,4,11,27,687,18.75,3.23,93.17
1701660480,12,4,11,28,688,18.75,3.23,93.17
1701660540,12,4,11,29,689,18.75,3.23,93.17
1701660600,12,4,11,30,690,18.75,3.23,93.17
1701660660,12,4,11,31,691,18.75,3.23,93.17
1701660720,12,4,11,32,692,18.75,3.23,93.17
1701660780,12,4,11,33,693,18.75,3.23,93.17
1701660840,12,4,11,34,694,18.75,3.23,93.17
1701660900,12,4,11,35,695,18.75,3.23,93.17
1701660960,12,4,11,36,696,18.75,3.23,93.17
1701661020,12,4,11,37,697,18.75,3.23,93.17
1701661080,12,4,11,38,698,18.75,3.23,93.17
1701661140,12,4,11,39,699,18.75,3.23,93.17
1701661200,12,4,11,40,700,18.75,3.23,93.17
1701661260,12,4,11,41,701,18.75,3.23,93.17
1701661320,12,4,11,42,702,18.75,3.23,93.17
1701661380,12,4,11,43,703,18.75,3.23,93.17
1701661440,12,4,11,44,704,18.75,3.23,93.17
1701661500,12,4,11,45,705,18.75,3.23,93.17
1701661560,12,4,11,46,706,18.75,3.23,93.17
1701661620,12,4,11,47,707,18.75,3.23,93.17
1701661680,12,4,11,48,708,18.75,3.23,93.17
1701661740,12,4,11,49,709,18.75,3.23,93.17
1701661800,12,4,11,50,710,18.75,3.23,93.17
1701661860,12,4,11,51,711,18.75,3.23,93.17
1701661920,12,4,11,52,712,18.75,3.23,93.17
1701661980,12,4,11,53,713,18.75,3.23,93.17
1701662040,12,4,11,54,714,18.75,3.23,93.17
1701662100,12,4,11,55,715,18.75,3.23,93.17
1701662160,12,4,11,56,716,18.75,3.23,93.17
1701662220,12,4,11,57,717,18.52,2.16,93.57
1701662280,12,4,11,58,718,18.52,2.16,93.57
1701662340,12,4,11,59,719,18.52,2.16,93.57
1701662400,12,4,12,0,720,18.52,2.16,93.57
1701662460,12,4,12,1,721,18.52,2.16,93.57
1701662520,12,4,12,2,722,18.52,2.16,93.57
1701662580,12,4,12,3,723,18.52,2.16,93.57
1701662640,12,4,12,4,724,18.52,2.16,93.57
1701662700,12,4,12,5,725,18.52,2.16,93.57
1701662760,12,4,12,6,726,18.52,2.16,93.57
1701662820,12,4,12,7,727,18.52,2.16,93.57
1701662880,12,4,12,8,728,18.52,2.16,93.57
1701662940,12,4,12,9,729,18.52,2.16,93.57
1701663000,12,4,12,10,730,18.52,2.16,93.57
1701663060,12,4,12,11,731,18.52,2.16,93.57
1701663120,12,4,12,12,732,18.52,2.16,93.57
1701663180,12,4,12,13,733,18.52,2.16,93.57
1701663240,12,4,12,14,734,18.52,2.16,93.57
1701663300,12,4,12,15,735,18.52,2.16,93.57
1701663360,12,4,12,16,736,18.52,2.16,93.57
1701663420,12,4,12,17,737,18.52,2.16,93.57
1701663480,12,4,12,18,738,18.52,2.16,93.57
1701663540,12,4,12,19,739,18.52,2.16,93.57
1701663600,12,4,12,20,740,18.52,2.16,93.57
1701663660,12,4,12,21,741,18.52,2.16,93.57
1701663720,12,4,12,22,742,18.52,2.16,93.57
1701663780,12,4,12,23,743,18.52,2.16,93.57
1701663840,12,4,12,24,744,18.52,2.16,93.57
1701663900,12,4,12,25,745,18.52,2.16,93.57
1701663960,12,4,12,26,746,18.52,2.16,93.57
1701664020,12,4,12,27,747,18.52,2.16,93.57
1701664080,12,4,12,28,748,18.52,2.16,93.57
1701664140,12,4,12,29,749,18.52,2.16,93.57
1701664200,12,4,12,30,750,18.52,2.16,93.57
1701664260,12,4,12,31,751,18.52,2.16,93.57
1701664320,12,4,12,32,752,18.52,2.16,93.57
1701664380,12,4,12,33,753,18.52,2.16,93.57
1701664440,12,4,12,34,754,18.52,2.16,93.57
1701664500,12,4,12,35,755,18.52,2.16,93.57
1701664560,12,4,12,36,756,18.52,2.16,93.57
1701664620,12,4,12,37,757,18.52,2.16,93.57
1701664680,12,4,12,38,758,18.52,2.16,93.57
1701664740,12,4,12,39,759,18.52,2.16,93.57
1701664800,12,4,12,40,760,18.52,2.16,93.57
1701664860,12,4,12,41,761,18.52,2.16,93.57
1701664920,12,4,12,42,762,18.52,2.16,93.57
1701664980,12,4,12,43,763,18.52,2.16,93.57
1701665040,12,4,12,44,764,18.52,2.16,93.57
1701665100,12,4,12,45,765,18.52,2.16,93.57
1701665160,12,4,12,46,766,18.52,2.16,93.57
1701665220,12,4,12,47,767,18.52,2.16,93.57
1701665280,12,4,12,48,768,18.52,2.16,93.57
1701665340,12,4,12,49,769,18.52,2.16,93.57
1701665400,12,4,12,50,770,18.52,2.16,93.57
1701665460,12,4,12,51,771,18.52,2.16,93.57
1701665520,12,4,12,52,772,18.52,2.16,93.57
1701665580,12,4,12,53,773,18.52,2.16,93.57
1701665640,12,4,12,54,774,18.52,2.16,93.57
1701665700,12,4,12,55,775,18.52,2.16,93.57
1701665760,12,4,12,56,776,18.52,2.16,93.57
1701665820,12,4,12,57,777,18.52,2.16,93.57
1701665880,12,4,12,58,778,18.52,2.16,93.57
1701665940,12,4,12,59,779,18.52,2.16,93.57
1701666000,12,4,13,0,780,18.52,2.16,93.57
1701666060,12,4,13,1,781,18.52,2.16,93.57
1701666120,12,4,13,2,782,18.52,2.16,93.57
1701666180,12,4,13,3,783,18.52,2.16,93.57
1701666240,12,4,13,4,784,18.52,2.16,93.57
1701666300,12,4,13,5,785,18.52,2.16,93.57
1701666360,12,4,13,6,786,18.52,2.16,93.57
1701666420,12,4,13,7,787,18.52,2.16,93.57
1701666480,12,4,13,8,788,18.52,2.16,93.57
1701666540,12,4,13,9,789,18.52,2.16,93.57
1701666600,12,4,13,10,790,18.52,2.16,93.57
1701666660,12,4,13,11,791,18.52,2.16,93.57
1701666720,12,4,13,12,792,18.52,2.16,93.57
1701666780,12,4,13,13,793,18.52,2.16,93.57
1701666840,12,4,13,14,794,18.52,2.16,93.57
1701666900,12,4,13,15,795,18.52,2.16,93.57
1701666960,12,4,13,16,796,18.52,2.16,93.57
1701667020,12,4,13,17,797,18.52,2.16,93.57
1701667080,12,4,13,18,798,18.52,2.16,93.57
1701667140,12,4,13,19,799,18.52,2.16,93.57
1701667200,12,4,13,20,800,18.52,2.16,93.57
1701667260,12,4,13,21,801,18.52,2.16,93.57
1701667320,12,4,13,22,802,18.52,2.16,93.57
1701667380,12,4,13,23,803,18.52,2.16,93.57
1701667440,12,4,13,24,804,18.52,2.16,93.57
1701667500,12,4,13,25,805,18.52,2.16,93.57
1701667560,12,4,13,26,806,18.52,2.16,93.57
1701667620,12,4,13,27,807,18.52,2.16,93.57
1701667680,12,4,13,28,808,18.52,2.16,93.57
1701667740,12,4,13,29,809,18.52,2.16,93.57
1701667800,12,4,13,30,810,18.52,2.16,93.57
1701667860,12,4,13,31,811,18.52,2.16,93.57
1701667920,12,4,13,32,812,18.52,2.16,93.57
1701667980,12,4,13,33,813,18.52,2.16,93.57
1701668040,12,4,13,34,814,18.52,2.16,93.57
1701668100,12,4,13,35,815,18.52,2.16,93.57
1701668160,12,4,13,36,816,18.52,2.16,93.57
1701668220,12,4,13,37,817,18.52,2.16,93.57
1701668280,12,4,13,38,818,18.52,2.16,93.57
1701668340,12,4,13,39,819,18.52,2.16,93.57
1701668400,12,4,13,40,820,18.52,2.16,93.57
1701668460,12,4,13,41,821,18.52,2.16,93.57
1701668520,12,4,13,42,822,18.52,2.16,93.57
1701668580,12,4,13,43,823,18.52,2.16,93.57
1701668640,12,4,13,44,824,18.52,2.16,93.57
1701668700,12,4,13,45,825,18.52,2.16,93.57
1701668760,12,4,13,46,826,18.52,2.16,93.57
1701668820,12,4,13,47,827,18.52,2.16,93.57
1701668880,12,4,13,48,828,18.52,2.16,93.57
1701668940,12,4,13,49,829,18.52,2.16,93.57
1701669000,12,4,13,50,830,18.52,2.16,93.57
1701669060,12,4,13,51,831,18.52,2.16,93.57
1701669120,12,4,13,52,832,18.52,2.16,93.57
1701669180,12,4,13,53,833,18.52,2.16,93.57
1701669240,12,4,13,54,834,18.52,2.16,93.57
1701669300,12,4,13,55,835,18.52,2.16,93.57
1701669360,12,4,13,56,836,18.52,2.16,93.57
1701669420,12,4,13,57,837,18.52,2.16,93.57
1701669480,12,4,13,58,838,18.52,2.16,93.57
1701669540,12,4,13,59,839,18.52,2.16,93.57
1701669600,12,4,14,0,840,18.52,2.16,93.57
1701669660,12,4,14,1,841,18.52,2.16,93.57
1701669720,12,4,14,2,842,18.52,2.16,93.57
1701669780,12,4,14,3,843,18.52,2.16,93.57
1701669840,12,4,14,4,844,18.52,2.16,93.57
1701669900,12,4,14,5,845,18.52,2.16,93.57
1701669960,12,4,14,6,846,18.52,2.16,93.57
1701670020,12,4,14,7,847,18.52,2.16,93.57
1701670080,12,4,14,8,848,18.52,2.16,93.57
1701670140,12,4,14,9,849,18.52,2.16,93.57
1701670200,12,4,14,10,850,18.52,2.16,93.57
1701670260,12,4,14,11,851,18.52,2.16,93.57
1701670320,12,4,14,12,852,18.52,2.16,93.57
1701670380,12,4,14,13,853,18.52,2.16,93.57
1701670440,12,4,14,14,854,18.52,2.16,93.57
1701670500,12,4,14,15,855,18.52,2.16,93.57
1701670560,12,4,14,16,856,18.52,2.16,93.57
1701670620,12,4,14,17,857,18.52,2.16,93.57
1701670680,12,4,14,18,858,18.52,2.16,93.57
1701670740,12,4,14,19,859,18.52,2.16,93.57
1701670800,12,4,14,20,860,18.52,2.16,93.57
1701670860,12,4,14,21,861,18.52,2.16,93.57
1701670920,12,4,14,22,862,18.52,2.16,93.57
1701670980,12,4,14,23,863,18.52,2.16,93.57
1701671040,12,4,14,24,864,18.52,2.16,93.57
1701671100,12,4,14,25,865,18.52,2.16,93.57
1701671160,12,4,14,26,866,18.52,2.16,93.57
1701671220,12,4,14,27,867,18.52,2.16,93.57
1701671280,12,4,14,28,868,18.52,2.16,93.57
1701671340,12,4,14,29,869,18.52,2.16,93.57
1701671400,12,4,14,30,870,18.52,2.16,93.57
1701671460,12,4,14,31,871,18.52,2.16,93.57
1701671520,12,4,14,32,872,18.52,2.16,93.57
1701671580,12,4,14,33,873,18.52,2.16,93.57
1701671640,12,4,14,34,874,18.52,2.16,93.57
1701671700,12,4,14,35,875,18.52,2.16,93.57
1701671760,12,4,14,36,876,18.52,2.16,93.57
1701671820,12,4,14,37,877,18.52,2.16,93.57
1701671880,12,4,14,38,878,18.52,2.16,93.57
1701671940,12,4,14,39,879,18.52,2.16,93.57
1701672000,12,4,14,40,880,18.52,2.16,93.57
1701672060,12,4,14,41,881,18.52,2.16,93.57
1701672120,12,4,14,42,882,18.52,2.16,93.57
1701672180,12,4,14,43,883,18.52,2.16,93.57
1701672240,12,4,14,44,884,18.52,2.16,93.57
1701672300,12,4,14,45,885,18.52,2.16,93.57
1701672360,12,4,14,46,886,18.52,2.16,93.57
1701672420,12,4,14,47,887,18.52,2.16,93.57
1701672480,12,4,14,48,888,18.52,2.16,93.57
1701672540,12,4,14,49,889,18.52,2.16,93.57
1701672600,12,4,14,50,890,18.52,2.16,93.57
1701672660,12,4,14,51,891,18.52,2.16,93.57
1701672720,12,4,14,52,892,18.52,2.16,93.57
1701672780,12,4,14,53,893,18.52,2.16,93.57
1701672840,12,4,14,54,894,18.52,2.16,93.57
1701672900,12,4,14,55,895,18.52,2.16,93.57
1701672960,12,4,14,56,896,18.52,2.16,93.57
1701673020,12,4,14,57,897,18.52,2.16,93.57
1701673080,12,4,14,58,898,18.52,2.16,93.57
1701673140,12,4,14,59,899,18.52,2.16,93.57
1701673200,12,4,15,0,900,18.52,2.16,93.57
1701673260,12,4,15,1,901,18.52,2.16,93.57
1701673320,12,4,15,2,902,18.52,2.16,93.57
1701673380,12,4,15,3,903,18.52,2.16,93.57
1701673440,12,4,15,4,904,18.52,2.16,93.57
1701673500,12,4,15,5,905,18.52,2.16,93.57
1701673560,12,4,15,6,906,18.52,2.16,93.57
1701673620,12,4,15,7,907,18.52,2.16,93.57
1701673680,12,4,15,8,908,18.52,2.16,93.57
1701673740,12,4,15,9,909,18.52,2.16,93.57
1701673800,12,4,15,10,910,18.52,2.16,93.57
1701673860,12,4,15,11,911,18.52,2.16,93.57
1701673920,12,4,15,12,912,18.52,2.16,93.57
1701673980,12,4,15,13,913,18.52,2.16,93.57
1701674040,12,4,15,14,914,18.52,2.16,93.57
1701674100,12,4,15,15,915,18.52,2.16,93.57
1701674160,12,4,15,16,916,18.52,2.16,93.57
1701674220,12,4,15,17,917,18.52,2.16,93.57
1701674280,12,4,15,18,918,18.52,2.16,93.57
1701674340,12,4,15,19,919,18.52,2.16,93.57
1701674400,12,4,15,20,920,18.52,2.16,93.57
1701674460,12,4,15,21,921,18.52,2.16,93.57
1701674520,12,4,15,22,922,18.52,2.16,93.57
1701674580,12,4,15,23,923,18.52,2.16,93.57
1701674640,12,4,15,24,924,18.52,2.16,93.57
1701674700,12,4,15,25,925,18.52,2.16,93.57
1701674760,12,4,15,26,926,18.52,2.16,93.57
1701674820,12,4,15,27,927,18.52,2.16,93.57
1701674880,12,4,15,28,928,18.52,2.16,93.57
1701674940,12,4,15,29,929,18.52,2.16,93.57
1701675000,12,4,15,30,930,18.52,2.16,93.57
1701675060,12,4,15,31,931,18.52,2.16,93.57
1701675120,12,4,15,32,932,18.52,2.16,93.57
1701675180,12,4,15,33,933,18.52,2.16,93.57
1701675240,12,4,15,34,934,18.52,2.16,93.57
1701675300,12,4,15,35,935,18.52,2.16,93.57
1701675360,12,4,15,36,936,18.52,2.16,93.57
1701675420,12,4,15,37,937,18.52,2.16,93.57
1701675480,12,4,15,38,938,18.52,2.16,93.57
1701675540,12,4,15,39,939,18.52,2.16,93.57
1701675600,12,4,15,40,940,18.52,2.16,93.57
1701675660,12,4,15,41,941,18.52,2.16,93.57
1701675720,12,4,15,42,942,18.52,2.16,93.57
1701675780,12,4,15,43,943,18.52,2.16,93.57
1701675840,12,4,15,44,944,18.52,2.16,93.57
1701675900,12,4,15,45,945,18.52,2.16,93.57
1701675960,12,4,15,46,946,18.52,2.16,93.57
1701676020,12,4,15,47,947,18.52,2.16,93.57
1701676080,12,4,15,48,948,18.52,2.16,93.57
1701676140,12,4,15,49,949,18.52,2.16,93.57
1701676200,12,4,15,50,950,18.52,2.16,93.57
1701676260,12,4,15,51,951,18.52,2.16,93.57
1701676320,12,4,15,52,952,18.52,2.16,93.57
1701676380,12,4,15,53,953,18.52,2.16,93.57
1701676440,12,4,15,54,954,18.52,2.16,93.57
1701676500,12,4,15,55,955,18.52,2.16,93.57
1701676560,12,4,15,56,956,18.52,2.16,93.57
1701676620,12,4,15,57,957,18.52,2.16,93.57
1701676680,12,4,15,58,958,18.52,2.16,93.57
1701676740,12,4,15,59,959,18.52,2.16,93.57
1701676800,12,4,16,0,960,18.52,2.16,93.57
1701676860,12,4,16,1,961,18.52,2.16,93.57
1701676920,12,4,16,2,962,18.52,2.16,93.57
1701676980,12,4,16,3,963,18.52,2.16,93.57
1701677040,12,4,16,4,964,18.52,2.16,93.57
1701677100,12,4,16,5,965,18.52,2.16,93.57
1701677160,12,4,16,6,966,18.52,2.16,93.57
1701677220,12,4,16,7,967,18.52,2.16,93.57
1701677280,12,4,16,8,968,18.52,2.16,93.57
1701677340,12,4,16,9,969,18.52,2.16,93.57
1701677400,12,4,16,10,970,18.52,2.16,93.57
1701677460,12,4,16,11,971,18.52,2.16,93.57
1701677520,12,4,16,12,972,18.52,2.16,93.57
1701677580,12,4,16,13,973,18.52,2.16,93.57
1701677640,12,4,16,14,974,18.52,2.16,93.57
1701677700,12,4,16,15,975,18.52,2.16,93.57
1701677760,12,4,16,16,976,18.52,2.16,93.57
1701677820,12,4,16,17,977,18.52,2.16,93.57
1701677880,12,4,16,18,978,18.52,2.16,93.57
1701677940,12,4,16,19,979,18.52,2.16,93.57
1701678000,12,4,16,20,980,18.52,2.16,93.57
1701678060,12,4,16,21,981,18.52,2.16,93.57
1701678120,12,4,16,22,982,18.52,2.16,93.57
1701678180,12,4,16,23,983,18.52,2.16,93.57
1701678240,12,4,16,24,984,18.52,2.16,93.57
1701678300,12,4,16,25,985,18.52,2.16,93.57
1701678360,12,4,16,26,986,18.52,2.16,93.57
1701678420,12,4,16,27,987,18.52,2.16,93.57
1701678480,12,4,16,28,988,18.52,2.16,93.57
1701678540,12,4,16,29,989,18.52,2.16,93.57
1701678600,12,4,16,30,990,18.52,2.16,93.57
1701678660,12,4,16,31,991,18.52,2.16,93.57
1701678720,12,4,16,32,992,18.52,2.16,93.57
1701678780,12,4,16,33,993,18.52,2.16,93.57
1701678840,12,4,16,34,994,18.52,2.16,93.57
1701678900,12,4,16,35,995,18.52,2.16,93.57
1701678960,12,4,16,36,996,18.52,2.16,93.57
1701679020,12,4,16,37,997,18.52,2.16,93.57
1701679080,12,4,16,38,998,18.52,2.16,93.57
1701679140,12,4,16,39,999,18.52,2.16,93.57
1701679200,12,4,16,40,1000,18.52,2.16,93.57
1701679260,12,4,16,41,1001,18.52,2.16,93.57
1701679320,12,4,16,42,1002,18.52,2.16,93.57
1701679380,12,4,16,43,1003,18.52,2.16,93.57
1701679440,12,4,16,44,1004,18.52,2.16,93.57
1701679500,12,4,16,45,1005,18.52,2.16,93.57
1701679560,12,4,16,46,1006,18.52,2.16,93.57
1701679620,12,4,16,47,1007,18.52,2.16,93.57
1701679680,12,4,16,48,1008,18.52,2.16,93.57
1701679740,12,4,16,49,1009,18.52,2.16,93.57
1701679800,12,4,16,50,1010,18.52,2.16,93.57
1701679860,12,4,16,51,1011,18.52,2.16,93.57
1701679920,12,4,16,52,1012,18.52,2.16,93.57
1701679980,12,4,16,53,1013,18.52,2.16,93.57
1701680040,12,4,16,54,1014,18.52,2.16,93.57
1701680100,12,4,16,55,1015,18.52,2.16,93.57
1701680160,12,4,16,56,1016,18.52,2.16,93.57
1701680220,12,4,16,57,1017,18.52,2.16,93.57
1701680280,12,4,16,58,1018,18.52,2.16,93.57
1701680340,12,4,16,59,1019,18.52,2.16,93.57
1701680400,12,4,17,0,1020,18.52,2.16,93.57
1701680460,12,4,17,1,1021,18.52,2.16,93.57
1701680520,12,4,17,2,1022,18.52,2.16,93.57
1701680580,12,4,17,3,1023,18.52,2.16,93.57
1701680640,12,4,17,4,1024,18.52,2.16,93.57
1701680700,12,4,17,5,1025,18.52,2.16,93.57
1701680760,12,4,17,6,1026,18.52,2.16,93.57
1701680820,12,4,17,7,1027,18.52,2.16,93.57
1701680880,12,4,17,8,1028,18.52,2.16,93.57
1701680940,12,4,17,9,1029,18.52,2.16,93.57
1701681000,12,4,17,10,1030,18.52,2.16,93.57
1701681060,12,4,17,11,1031,18.52,2.16,93.57
1701681120,12,4,17,12,1032,18.52,2.16,93.57
1701681180,12,4,17,13,1033,18.52,2.16,93.57
1701681240,12,4,17,14,1034,18.52,2.16,93.57
1701681300,12,4,17,15,1035,18.52,2.16,93.57
1701681360,12,4,17,16,1036,18.52,2.16,93.57
1701681420,12,4,17,17,1037,18.52,2.16,93.57
1701681480,12,4,17,18,1038,18.52,2.16,93.57
1701681540,12,4,17,19,1039,18.52,2.16,93.57
1701681600,12,4,17,20,1040,18.52,2.16,93.57
1701681660,12,4,17,21,1041,18.52,2.16,93.57
1701681720,12,4,17,22,1042,18.52,2.16,93.57
1701681780,12,4,17,23,1043,18.52,2.16,93.57
1701681840,12,4,17,24,1044,18.52,2.16,93.57
1701681900,12,4,17,25,1045,18.52,2.16,93.57
