ID (Epoch timestamp), month, day, hour, minute, accumulated minutes, temperature, rainfall, relative humidity
1701991200,12,8,7,20,440,440,21.51,0.01,62.11
1701991260,12,8,7,21,441,441,21.51,0.01,62.11
1701991320,12,8,7,22,442,442,21.51,0.01,62.11
1701991380,12,8,7,23,443,443,21.51,0.01,62.11
1701991440,12,8,7,24,444,444,21.51,0.01,62.11
1701991500,12,8,7,25,445,445,21.51,0.01,62.11
1701991560,12,8,7,26,446,446,21.51,0.01,62.11
1701991620,12,8,7,27,447,447,21.51,0.01,62.11
1701991680,12,8,7,28,448,448,21.51,0.01,62.11
1701991740,12,8,7,29,449,449,21.51,0.01,62.11
1701991800,12,8,7,30,450,450,21.51,0.01,62.11
1701991860,12,8,7,31,451,451,21.51,0.01,62.11
1701991920,12,8,7,32,452,452,21.51,0.01,62.11
1701991980,12,8,7,33,453,453,21.51,0.01,62.11
1701992040,12,8,7,34,454,454,21.51,0.01,62.11
1701992100,12,8,7,35,455,455,21.51,0.01,62.11
1701992160,12,8,7,36,456,456,21.51,0.01,62.11
1701992220,12,8,7,37,457,457,21.51,0.01,62.11
1701992280,12,8,7,38,458,458,21.51,0.01,62.11
1701992340,12,8,7,39,459,459,21.51,0.01,62.11
1701992400,12,8,7,40,460,460,21.51,0.01,62.11
1701992460,12,8,7,41,461,461,21.51,0.01,62.11
1701992520,12,8,7,42,462,462,21.51,0.01,62.11
1701992580,12,8,7,43,463,463,21.51,0.01,62.11
1701992640,12,8,7,44,464,464,21.51,0.01,62.11
1701992700,12,8,7,45,465,465,21.16,0.01,64.15
1701992760,12,8,7,46,466,466,21.16,0.01,64.15
1701992820,12,8,7,47,467,467,21.16,0.01,64.15
1701992880,12,8,7,48,468,468,21.16,0.01,64.15
1701992940,12,8,7,49,469,469,21.16,0.01,64.15
1701993000,12,8,7,50,470,470,21.16,0.01,64.15
1701993060,12,8,7,51,471,471,21.16,0.01,64.15
1701993120,12,8,7,52,472,472,21.16,0.01,64.15
1701993180,12,8,7,53,473,473,21.16,0.01,64.15
1701993240,12,8,7,54,474,474,21.16,0.01,64.15
1701993300,12,8,7,55,475,475,21.16,0.01,64.15
1701993360,12,8,7,56,476,476,21.16,0.01,64.15
1701993420,12,8,7,57,477,477,21.16,0.01,64.15
1701993480,12,8,7,58,478,478,21.16,0.01,64.15
1701993540,12,8,7,59,479,479,21.16,0.01,64.15
1701993600,12,8,8,0,480,480,21.16,0.01,64.15
1701993660,12,8,8,1,481,481,21.16,0.01,64.15
1701993720,12,8,8,2,482,482,21.16,0.01,64.15
1701993780,12,8,8,3,483,483,21.16,0.01,64.15
1701993840,12,8,8,4,484,484,21.16,0.01,64.15
1701993900,12,8,8,5,485,485,21.16,0.01,64.15
1701993960,12,8,8,6,486,486,21.16,0.01,64.15
1701994020,12,8,8,7,487,487,21.16,0.01,64.15
1701994080,12,8,8,8,488,488,21.16,0.01,64.15
1701994140,12,8,8,9,489,489,21.16,0.01,64.15
1701994200,12,8,8,10,490,490,21.16,0.01,64.15
1701994260,12,8,8,11,491,491,21.16,0.01,64.15
1701994320,12,8,8,12,492,492,21.16,0.01,64.15
1701994380,12,8,8,13,493,493,21.16,0.01,64.15
1701994440,12,8,8,14,494,494,21.16,0.01,64.15
1701994500,12,8,8,15,495,495,20.81,0.01,66.19
1701994560,12,8,8,16,496,496,20.81,0.01,66.19
1701994620,12,8,8,17,497,497,20.81,0.01,66.19
1701994680,12,8,8,18,498,498,20.81,0.01,66.19
1701994740,12,8,8,19,499,499,20.81,0.01,66.19
1701994800,12,8,8,20,500,500,20.81,0.01,66.19
1701994860,12,8,8,21,501,501,20.81,0.01,66.19
1701994920,12,8,8,22,502,502,20.81,0.01,66.19
1701994980,12,8,8,23,503,503,20.81,0.01,66.19
1701995040,12,8,8,24,504,504,20.81,0.01,66.19
1701995100,12,8,8,25,505,505,20.81,0.01,66.19
1701995160,12,8,8,26,506,506,20.81,0.01,66.19
1701995220,12,8,8,27,507,507,20.81,0.01,66.19
1701995280,12,8,8,28,508,508,20.81,0.01,66.19
1701995340,12,8,8,29,509,509,20.81,0.01,66.19
1701995400,12,8,8,30,510,510,20.81,0.01,66.19
1701995460,12,8,8,31,511,511,20.81,0.01,66.19
1701995520,12,8,8,32,512,512,20.81,0.01,66.19
1701995580,12,8,8,33,513,513,20.81,0.01,66.19
1701995640,12,8,8,34,514,514,20.81,0.01,66.19
1701995700,12,8,8,35,515,515,20.81,0.01,66.19
1701995760,12,8,8,36,516,516,20.81,0.01,66.19
1701995820,12,8,8,37,517,517,20.81,0.01,66.19
1701995880,12,8,8,38,518,518,20.81,0.01,66.19
1701995940,12,8,8,39,519,519,20.81,0.01,66.19
1701996000,12,8,8,40,520,520,20.81,0.01,66.19
1701996060,12,8,8,41,521,521,20.81,0.01,66.19
1701996120,12,8,8,42,522,522,20.81,0.01,66.19
1701996180,12,8,8,43,523,523,20.81,0.01,66.19
1701996240,12,8,8,44,524,524,20.81,0.01,66.19
1701996300,12,8,8,45,525,525,20.46,0.01,68.22
1701996360,12,8,8,46,526,526,20.46,0.01,68.22
1701996420,12,8,8,47,527,527,20.46,0.01,68.22
1701996480,12,8,8,48,528,528,20.46,0.01,68.22
1701996540,12,8,8,49,529,529,20.46,0.01,68.22
1701996600,12,8,8,50,530,530,20.46,0.01,68.22
1701996660,12,8,8,51,531,531,20.46,0.01,68.22
1701996720,12,8,8,52,532,532,20.46,0.01,68.22
1701996780,12,8,8,53,533,533,20.46,0.01,68.22
1701996840,12,8,8,54,534,534,20.46,0.01,68.22
1701996900,12,8,8,55,535,535,20.46,0.01,68.22
1701996960,12,8,8,56,536,536,20.46,0.01,68.22
1701997020,12,8,8,57,537,537,20.46,0.01,68.22
1701997080,12,8,8,58,538,538,20.46,0.01,68.22
1701997140,12,8,8,59,539,539,20.46,0.01,68.22
1701997200,12,8,9,0,540,540,20.46,0.01,68.22
1701997260,12,8,9,1,541,541,20.46,0.01,68.22
1701997320,12,8,9,2,542,542,20.46,0.01,68.22
1701997380,12,8,9,3,543,543,20.46,0.01,68.22
1701997440,12,8,9,4,544,544,20.46,0.01,68.22
1701997500,12,8,9,5,545,545,20.46,0.01,68.22
1701997560,12,8,9,6,546,546,20.46,0.01,68.22
1701997620,12,8,9,7,547,547,20.46,0.01,68.22
1701997680,12,8,9,8,548,548,20.46,0.01,68.22
1701997740,12,8,9,9,549,549,20.46,0.01,68.22
1701997800,12,8,9,10,550,550,20.46,0.01,68.22
1701997860,12,8,9,11,551,551,20.46,0.01,68.22
1701997920,12,8,9,12,552,552,20.46,0.01,68.22
1701997980,12,8,9,13,553,553,20.46,0.01,68.22
1701998040,12,8,9,14,554,554,20.46,0.01,68.22
1701998100,12,8,9,15,555,555,20.12,0.02,70.26
1701998160,12,8,9,16,556,556,20.12,0.02,70.26
1701998220,12,8,9,17,557,557,20.12,0.02,70.26
1701998280,12,8,9,18,558,558,20.12,0.02,70.26
1701998340,12,8,9,19,559,559,20.12,0.02,70.26
1701998400,12,8,9,20,560,560,20.12,0.02,70.26
1701998460,12,8,9,21,561,561,20.12,0.02,70.26
1701998520,12,8,9,22,562,562,20.12,0.02,70.26
1701998580,12,8,9,23,563,563,20.12,0.02,70.26
1701998640,12,8,9,24,564,564,20.12,0.02,70.26
1701998700,12,8,9,25,565,565,20.12,0.02,70.26
1701998760,12,8,9,26,566,566,20.12,0.02,70.26
1701998820,12,8,9,27,567,567,20.12,0.02,70.26
1701998880,12,8,9,28,568,568,20.12,0.02,70.26
1701998940,12,8,9,29,569,569,20.12,0.02,70.26
1701999000,12,8,9,30,570,570,20.12,0.02,70.26
1701999060,12,8,9,31,571,571,20.12,0.02,70.26
1701999120,12,8,9,32,572,572,20.12,0.02,70.26
1701999180,12,8,9,33,573,573,20.12,0.02,70.26
1701999240,12,8,9,34,574,574,20.12,0.02,70.26
1701999300,12,8,9,35,575,575,20.12,0.02,70.26
1701999360,12,8,9,36,576,576,20.12,0.02,70.26
1701999420,12,8,9,37,577,577,20.12,0.02,70.26
1701999480,12,8,9,38,578,578,20.12,0.02,70.26
1701999540,12,8,9,39,579,579,20.12,0.02,70.26
1701999600,12,8,9,40,580,580,20.12,0.02,70.26
1701999660,12,8,9,41,581,581,20.12,0.02,70.26
1701999720,12,8,9,42,582,582,20.12,0.02,70.26
1701999780,12,8,9,43,583,583,20.12,0.02,70.26
1701999840,12,8,9,44,584,584,20.12,0.02,70.26
1701999900,12,8,9,45,585,585,19.77,0.02,72.30
1701999960,12,8,9,46,586,586,19.77,0.02,72.30
1702000020,12,8,9,47,587,587,19.77,0.02,72.30
1702000080,12,8,9,48,588,588,19.77,0.02,72.30
1702000140,12,8,9,49,589,589,19.77,0.02,72.30
1702000200,12,8,9,50,590,590,19.77,0.02,72.30
1702000260,12,8,9,51,591,591,19.77,0.02,72.30
1702000320,12,8,9,52,592,592,19.77,0.02,72.30
1702000380,12,8,9,53,593,593,19.77,0.02,72.30
1702000440,12,8,9,54,594,594,19.77,0.02,72.30
1702000500,12,8,9,55,595,595,19.77,0.02,72.30
1702000560,12,8,9,56,596,596,19.77,0.02,72.30
1702000620,12,8,9,57,597,597,19.77,0.02,72.30
1702000680,12,8,9,58,598,598,19.77,0.02,72.30
1702000740,12,8,9,59,599,599,19.77,0.02,72.30
1702000800,12,8,10,0,600,600,19.77,0.02,72.30
1702000860,12,8,10,1,601,601,19.77,0.02,72.30
1702000920,12,8,10,2,602,602,19.77,0.02,72.30
1702000980,12,8,10,3,603,603,19.77,0.02,72.30
1702001040,12,8,10,4,604,604,19.77,0.02,72.30
1702001100,12,8,10,5,605,605,19.77,0.02,72.30
1702001160,12,8,10,6,606,606,19.77,0.02,72.30
1702001220,12,8,10,7,607,607,19.77,0.02,72.30
1702001280,12,8,10,8,608,608,19.77,0.02,72.30
1702001340,12,8,10,9,609,609,19.77,0.02,72.30
1702001400,12,8,10,10,610,610,19.77,0.02,72.30
1702001460,12,8,10,11,611,611,19.77,0.02,72.30
1702001520,12,8,10,12,612,612,19.77,0.02,72.30
1702001580,12,8,10,13,613,613,19.77,0.02,72.30
1702001640,12,8,10,14,614,614,19.77,0.02,72.30
1702001700,12,8,10,15,615,615,19.42,0.02,74.34
1702001760,12,8,10,16,616,616,19.42,0.02,74.34
1702001820,12,8,10,17,617,617,19.42,0.02,74.34
1702001880,12,8,10,18,618,618,19.42,0.02,74.34
1702001940,12,8,10,19,619,619,19.42,0.02,74.34
1702002000,12,8,10,20,620,620,19.42,0.02,74.34
1702002060,12,8,10,21,621,621,19.42,0.02,74.34
1702002120,12,8,10,22,622,622,19.42,0.02,74.34
1702002180,12,8,10,23,623,623,19.42,0.02,74.34
1702002240,12,8,10,24,624,624,19.42,0.02,74.34
1702002300,12,8,10,25,625,625,19.42,0.02,74.34
1702002360,12,8,10,26,626,626,19.42,0.02,74.34
1702002420,12,8,10,27,627,627,19.42,0.02,74.34
1702002480,12,8,10,28,628,628,19.42,0.02,74.34
1702002540,12,8,10,29,629,629,19.42,0.02,74.34
1702002600,12,8,10,30,630,630,19.42,0.02,74.34
1702002660,12,8,10,31,631,631,19.42,0.02,74.34
1702002720,12,8,10,32,632,632,19.42,0.02,74.34
1702002780,12,8,10,33,633,633,19.42,0.02,74.34
1702002840,12,8,10,34,634,634,19.42,0.02,74.34
1702002900,12,8,10,35,635,635,19.42,0.02,74.34
1702002960,12,8,10,36,636,636,19.42,0.02,74.34
1702003020,12,8,10,37,637,637,19.42,0.02,74.34
1702003080,12,8,10,38,638,638,19.42,0.02,74.34
1702003140,12,8,10,39,639,639,19.42,0.02,74.34
1702003200,12,8,10,40,640,640,19.42,0.02,74.34
1702003260,12,8,10,41,641,641,19.42,0.02,74.34
1702003320,12,8,10,42,642,642,19.42,0.02,74.34
1702003380,12,8,10,43,643,643,19.42,0.02,74.34
1702003440,12,8,10,44,644,644,19.42,0.02,74.34
1702003500,12,8,10,45,645,645,19.07,0.03,76.38
1702003560,12,8,10,46,646,646,19.07,0.03,76.38
1702003620,12,8,10,47,647,647,19.07,0.03,76.38
1702003680,12,8,10,48,648,648,19.07,0.03,76.38
1702003740,12,8,10,49,649,649,19.07,0.03,76.38
1702003800,12,8,10,50,650,650,19.07,0.03,76.38
1702003860,12,8,10,51,651,651,19.07,0.03,76.38
1702003920,12,8,10,52,652,652,19.07,0.03,76.38
1702003980,12,8,10,53,653,653,19.07,0.03,76.38
1702004040,12,8,10,54,654,654,19.07,0.03,76.38
1702004100,12,8,10,55,655,655,19.07,0.03,76.38
1702004160,12,8,10,56,656,656,19.07,0.03,76.38
1702004220,12,8,10,57,657,657,19.07,0.03,76.38
1702004280,12,8,10,58,658,658,19.07,0.03,76.38
1702004340,12,8,10,59,659,659,19.07,0.03,76.38
1702004400,12,8,11,0,660,660,19.07,0.03,76.38
1702004460,12,8,11,1,661,661,19.07,0.03,76.38
1702004520,12,8,11,2,662,662,19.07,0.03,76.38
1702004580,12,8,11,3,663,663,19.07,0.03,76.38
1702004640,12,8,11,4,664,664,19.07,0.03,76.38
1702004700,12,8,11,5,665,665,19.07,0.03,76.38
1702004760,12,8,11,6,666,666,19.07,0.03,76.38
1702004820,12,8,11,7,667,667,19.07,0.03,76.38
1702004880,12,8,11,8,668,668,19.07,0.03,76.38
1702004940,12,8,11,9,669,669,19.07,0.03,76.38
1702005000,12,8,11,10,670,670,19.07,0.03,76.38
1702005060,12,8,11,11,671,671,19.07,0.03,76.38
1702005120,12,8,11,12,672,672,19.07,0.03,76.38
1702005180,12,8,11,13,673,673,19.07,0.03,76.38
1702005240,12,8,11,14,674,674,19.07,0.03,76.38
1702005300,12,8,11,15,675,675,18.73,0.03,78.42
1702005360,12,8,11,16,676,676,18.73,0.03,78.42
1702005420,12,8,11,17,677,677,18.73,0.03,78.42
1702005480,12,8,11,18,678,678,18.73,0.03,78.42
1702005540,12,8,11,19,679,679,18.73,0.03,78.42
1702005600,12,8,11,20,680,680,18.73,0.03,78.42
1702005660,12,8,11,21,681,681,18.73,0.03,78.42
1702005720,12,8,11,22,682,682,18.73,0.03,78.42
1702005780,12,8,11,23,683,683,18.73,0.03,78.42
1702005840,12,8,11,24,684,684,18.73,0.03,78.42
1702005900,12,8,11,25,685,685,18.73,0.03,78.42
1702005960,12,8,11,26,686,686,18.73,0.03,78.42
1702006020,12,8,11,27,687,687,18.73,0.03,78.42
1702006080,12,8,11,28,688,688,18.73,0.03,78.42
1702006140,12,8,11,29,689,689,18.73,0.03,78.42
1702006200,12,8,11,30,690,690,18.73,0.03,78.42
1702006260,12,8,11,31,691,691,18.73,0.03,78.42
1702006320,12,8,11,32,692,692,18.73,0.03,78.42
1702006380,12,8,11,33,693,693,18.73,0.03,78.42
1702006440,12,8,11,34,694,694,18.73,0.03,78.42
1702006500,12,8,11,35,695,695,18.73,0.03,78.42
1702006560,12,8,11,36,696,696,18.73,0.03,78.42
1702006620,12,8,11,37,697,697,18.73,0.03,78.42
1702006680,12,8,11,38,698,698,18.73,0.03,78.42
1702006740,12,8,11,39,699,699,18.73,0.03,78.42
1702006800,12,8,11,40,700,700,18.73,0.03,78.42
1702006860,12,8,11,41,701,701,18.73,0.03,78.42
1702006920,12,8,11,42,702,702,18.73,0.03,78.42
1702006980,12,8,11,43,703,703,18.73,0.03,78.42
1702007040,12,8,11,44,704,704,18.73,0.03,78.42
1702007100,12,8,11,45,705,705,18.38,0.03,80.46
1702007160,12,8,11,46,706,706,18.38,0.03,80.46
1702007220,12,8,11,47,707,707,18.38,0.03,80.46
1702007280,12,8,11,48,708,708,18.38,0.03,80.46
1702007340,12,8,11,49,709,709,18.38,0.03,80.46
1702007400,12,8,11,50,710,710,18.38,0.03,80.46
1702007460,12,8,11,51,711,711,18.38,0.03,80.46
1702007520,12,8,11,52,712,712,18.38,0.03,80.46
1702007580,12,8,11,53,713,713,18.38,0.03,80.46
1702007640,12,8,11,54,714,714,18.38,0.03,80.46
1702007700,12,8,11,55,715,715,18.38,0.03,80.46
1702007760,12,8,11,56,716,716,18.38,0.03,80.46
1702007820,12,8,11,57,717,717,18.38,0.03,80.46
1702007880,12,8,11,58,718,718,18.38,0.03,80.46
1702007940,12,8,11,59,719,719,18.38,0.03,80.46
1702008000,12,8,12,0,720,720,18.38,0.03,80.46
1702008060,12,8,12,1,721,721,18.38,0.03,80.46
1702008120,12,8,12,2,722,722,18.38,0.03,80.46
1702008180,12,8,12,3,723,723,18.38,0.03,80.46
1702008240,12,8,12,4,724,724,18.38,0.03,80.46
1702008300,12,8,12,5,725,725,18.38,0.03,80.46
1702008360,12,8,12,6,726,726,18.38,0.03,80.46
1702008420,12,8,12,7,727,727,18.38,0.03,80.46
1702008480,12,8,12,8,728,728,18.38,0.03,80.46
1702008540,12,8,12,9,729,729,18.38,0.03,80.46
1702008600,12,8,12,10,730,730,18.38,0.03,80.46
1702008660,12,8,12,11,731,731,18.38,0.03,80.46
1702008720,12,8,12,12,732,732,18.38,0.03,80.46
1702008780,12,8,12,13,733,733,18.38,0.03,80.46
1702008840,12,8,12,14,734,734,18.38,0.03,80.46
1702008900,12,8,12,15,735,735,18.35,0.03,80.86
1702008960,12,8,12,16,736,736,18.35,0.03,80.86
1702009020,12,8,12,17,737,737,18.35,0.03,80.86
1702009080,12,8,12,18,738,738,18.35,0.03,80.86
1702009140,12,8,12,19,739,739,18.35,0.03,80.86
1702009200,12,8,12,20,740,740,18.35,0.03,80.86
1702009260,12,8,12,21,741,741,18.35,0.03,80.86
1702009320,12,8,12,22,742,742,18.35,0.03,80.86
1702009380,12,8,12,23,743,743,18.35,0.03,80.86
1702009440,12,8,12,24,744,744,18.35,0.03,80.86
1702009500,12,8,12,25,745,745,18.35,0.03,80.86
1702009560,12,8,12,26,746,746,18.35,0.03,80.86
1702009620,12,8,12,27,747,747,18.35,0.03,80.86
1702009680,12,8,12,28,748,748,18.35,0.03,80.86
1702009740,12,8,12,29,749,749,18.35,0.03,80.86
1702009800,12,8,12,30,750,750,18.35,0.03,80.86
1702009860,12,8,12,31,751,751,18.35,0.03,80.86
1702009920,12,8,12,32,752,752,18.35,0.03,80.86
1702009980,12,8,12,33,753,753,18.35,0.03,80.86
1702010040,12,8,12,34,754,754,18.35,0.03,80.86
1702010100,12,8,12,35,755,755,18.35,0.03,80.86
1702010160,12,8,12,36,756,756,18.35,0.03,80.86
1702010220,12,8,12,37,757,757,18.35,0.03,80.86
1702010280,12,8,12,38,758,758,18.35,0.03,80.86
1702010340,12,8,12,39,759,759,18.35,0.03,80.86
1702010400,12,8,12,40,760,760,18.35,0.03,80.86
1702010460,12,8,12,41,761,761,18.35,0.03,80.86
1702010520,12,8,12,42,762,762,18.35,0.03,80.86
1702010580,12,8,12,43,763,763,18.35,0.03,80.86
1702010640,12,8,12,44,764,764,18.35,0.03,80.86
1702010700,12,8,12,45,765,765,18.31,0.04,81.25
1702010760,12,8,12,46,766,766,18.31,0.04,81.25
1702010820,12,8,12,47,767,767,18.31,0.04,81.25
1702010880,12,8,12,48,768,768,18.31,0.04,81.25
1702010940,12,8,12,49,769,769,18.31,0.04,81.25
1702011000,12,8,12,50,770,770,18.31,0.04,81.25
1702011060,12,8,12,51,771,771,18.31,0.04,81.25
1702011120,12,8,12,52,772,772,18.31,0.04,81.25
1702011180,12,8,12,53,773,773,18.31,0.04,81.25
1702011240,12,8,12,54,774,774,18.31,0.04,81.25
1702011300,12,8,12,55,775,775,18.31,0.04,81.25
1702011360,12,8,12,56,776,776,18.31,0.04,81.25
1702011420,12,8,12,57,777,777,18.31,0.04,81.25
1702011480,12,8,12,58,778,778,18.31,0.04,81.25
1702011540,12,8,12,59,779,779,18.31,0.04,81.25
1702011600,12,8,13,0,780,780,18.31,0.04,81.25
1702011660,12,8,13,1,781,781,18.31,0.04,81.25
1702011720,12,8,13,2,782,782,18.31,0.04,81.25
1702011780,12,8,13,3,783,783,18.31,0.04,81.25
1702011840,12,8,13,4,784,784,18.31,0.04,81.25
1702011900,12,8,13,5,785,785,18.31,0.04,81.25
1702011960,12,8,13,6,786,786,18.31,0.04,81.25
1702012020,12,8,13,7,787,787,18.31,0.04,81.25
1702012080,12,8,13,8,788,788,18.31,0.04,81.25
1702012140,12,8,13,9,789,789,18.31,0.04,81.25
1702012200,12,8,13,10,790,790,18.31,0.04,81.25
1702012260,12,8,13,11,791,791,18.31,0.04,81.25
1702012320,12,8,13,12,792,792,18.31,0.04,81.25
1702012380,12,8,13,13,793,793,18.31,0.04,81.25
1702012440,12,8,13,14,794,794,18.31,0.04,81.25
1702012500,12,8,13,15,795,795,18.28,0.04,81.65
1702012560,12,8,13,16,796,796,18.28,0.04,81.65
1702012620,12,8,13,17,797,797,18.28,0.04,81.65
1702012680,12,8,13,18,798,798,18.28,0.04,81.65
1702012740,12,8,13,19,799,799,18.28,0.04,81.65
1702012800,12,8,13,20,800,800,18.28,0.04,81.65
1702012860,12,8,13,21,801,801,18.28,0.04,81.65
1702012920,12,8,13,22,802,802,18.28,0.04,81.65
1702012980,12,8,13,23,803,803,18.28,0.04,81.65
1702013040,12,8,13,24,804,804,18.28,0.04,81.65
1702013100,12,8,13,25,805,805,18.28,0.04,81.65
1702013160,12,8,13,26,806,806,18.28,0.04,81.65
1702013220,12,8,13,27,807,807,18.28,0.04,81.65
1702013280,12,8,13,28,808,808,18.28,0.04,81.65
1702013340,12,8,13,29,809,809,18.28,0.04,81.65
1702013400,12,8,13,30,810,810,18.28,0.04,81.65
1702013460,12,8,13,31,811,811,18.28,0.04,81.65
1702013520,12,8,13,32,812,812,18.28,0.04,81.65
1702013580,12,8,13,33,813,813,18.28,0.04,81.65
1702013640,12,8,13,34,814,814,18.28,0.04,81.65
1702013700,12,8,13,35,815,815,18.28,0.04,81.65
1702013760,12,8,13,36,816,816,18.28,0.04,81.65
1702013820,12,8,13,37,817,817,18.28,0.04,81.65
1702013880,12,8,13,38,818,818,18.28,0.04,81.65
1702013940,12,8,13,39,819,819,18.28,0.04,81.65
1702014000,12,8,13,40,820,820,18.28,0.04,81.65
1702014060,12,8,13,41,821,821,18.28,0.04,81.65
1702014120,12,8,13,42,822,822,18.28,0.04,81.65
1702014180,12,8,13,43,823,823,18.28,0.04,81.65
1702014240,12,8,13,44,824,824,18.28,0.04,81.65
1702014300,12,8,13,45,825,825,18.24,0.05,82.04
1702014360,12,8,13,46,826,826,18.24,0.05,82.04
1702014420,12,8,13,47,827,827,18.24,0.05,82.04
1702014480,12,8,13,48,828,828,18.24,0.05,82.04
1702014540,12,8,13,49,829,829,18.24,0.05,82.04
1702014600,12,8,13,50,830,830,18.24,0.05,82.04
1702014660,12,8,13,51,831,831,18.24,0.05,82.04
1702014720,12,8,13,52,832,832,18.24,0.05,82.04
1702014780,12,8,13,53,833,833,18.24,0.05,82.04
1702014840,12,8,13,54,834,834,18.24,0.05,82.04
1702014900,12,8,13,55,835,835,18.24,0.05,82.04
1702014960,12,8,13,56,836,836,18.24,0.05,82.04
1702015020,12,8,13,57,837,837,18.24,0.05,82.04
1702015080,12,8,13,58,838,838,18.24,0.05,82.04
1702015140,12,8,13,59,839,839,18.24,0.05,82.04
1702015200,12,8,14,0,840,840,18.24,0.05,82.04
1702015260,12,8,14,1,841,841,18.24,0.05,82.04
1702015320,12,8,14,2,842,842,18.24,0.05,82.04
1702015380,12,8,14,3,843,843,18.24,0.05,82.04
1702015440,12,8,14,4,844,844,18.24,0.05,82.04
1702015500,12,8,14,5,845,845,18.24,0.05,82.04
1702015560,12,8,14,6,846,846,18.24,0.05,82.04
1702015620,12,8,14,7,847,847,18.24,0.05,82.04
1702015680,12,8,14,8,848,848,18.24,0.05,82.04
1702015740,12,8,14,9,849,849,18.24,0.05,82.04
1702015800,12,8,14,10,850,850,18.24,0.05,82.04
1702015860,12,8,14,11,851,851,18.24,0.05,82.04
1702015920,12,8,14,12,852,852,18.24,0.05,82.04
1702015980,12,8,14,13,853,853,18.24,0.05,82.04
1702016040,12,8,14,14,854,854,18.24,0.05,82.04
1702016100,12,8,14,15,855,855,18.21,0.06,82.44
1702016160,12,8,14,16,856,856,18.21,0.06,82.44
1702016220,12,8,14,17,857,857,18.21,0.06,82.44
1702016280,12,8,14,18,858,858,18.21,0.06,82.44
1702016340,12,8,14,19,859,859,18.21,0.06,82.44
1702016400,12,8,14,20,860,860,18.21,0.06,82.44
1702016460,12,8,14,21,861,861,18.21,0.06,82.44
1702016520,12,8,14,22,862,862,18.21,0.06,82.44
1702016580,12,8,14,23,863,863,18.21,0.06,82.44
1702016640,12,8,14,24,864,864,18.21,0.06,82.44
1702016700,12,8,14,25,865,865,18.21,0.06,82.44
1702016760,12,8,14,26,866,866,18.21,0.06,82.44
1702016820,12,8,14,27,867,867,18.21,0.06,82.44
1702016880,12,8,14,28,868,868,18.21,0.06,82.44
1702016940,12,8,14,29,869,869,18.21,0.06,82.44
1702017000,12,8,14,30,870,870,18.21,0.06,82.44
1702017060,12,8,14,31,871,871,18.21,0.06,82.44
1702017120,12,8,14,32,872,872,18.21,0.06,82.44
1702017180,12,8,14,33,873,873,18.21,0.06,82.44
1702017240,12,8,14,34,874,874,18.21,0.06,82.44
1702017300,12,8,14,35,875,875,18.21,0.06,82.44
1702017360,12,8,14,36,876,876,18.21,0.06,82.44
1702017420,12,8,14,37,877,877,18.21,0.06,82.44
1702017480,12,8,14,38,878,878,18.21,0.06,82.44
1702017540,12,8,14,39,879,879,18.21,0.06,82.44
1702017600,12,8,14,40,880,880,18.21,0.06,82.44
1702017660,12,8,14,41,881,881,18.21,0.06,82.44
1702017720,12,8,14,42,882,882,18.21,0.06,82.44
1702017780,12,8,14,43,883,883,18.21,0.06,82.44
1702017840,12,8,14,44,884,884,18.21,0.06,82.44
1702017900,12,8,14,45,885,885,18.17,0.06,82.83
1702017960,12,8,14,46,886,886,18.17,0.06,82.83
1702018020,12,8,14,47,887,887,18.17,0.06,82.83
1702018080,12,8,14,48,888,888,18.17,0.06,82.83
1702018140,12,8,14,49,889,889,18.17,0.06,82.83
1702018200,12,8,14,50,890,890,18.17,0.06,82.83
1702018260,12,8,14,51,891,891,18.17,0.06,82.83
1702018320,12,8,14,52,892,892,18.17,0.06,82.83
1702018380,12,8,14,53,893,893,18.17,0.06,82.83
1702018440,12,8,14,54,894,894,18.17,0.06,82.83
1702018500,12,8,14,55,895,895,18.17,0.06,82.83
1702018560,12,8,14,56,896,896,18.17,0.06,82.83
1702018620,12,8,14,57,897,897,18.17,0.06,82.83
1702018680,12,8,14,58,898,898,18.17,0.06,82.83
1702018740,12,8,14,59,899,899,18.17,0.06,82.83
1702018800,12,8,15,0,900,900,18.17,0.06,82.83
1702018860,12,8,15,1,901,901,18.17,0.06,82.83
1702018920,12,8,15,2,902,902,18.17,0.06,82.83
1702018980,12,8,15,3,903,903,18.17,0.06,82.83
1702019040,12,8,15,4,904,904,18.17,0.06,82.83
1702019100,12,8,15,5,905,905,18.17,0.06,82.83
1702019160,12,8,15,6,906,906,18.17,0.06,82.83
1702019220,12,8,15,7,907,907,18.17,0.06,82.83
1702019280,12,8,15,8,908,908,18.17,0.06,82.83
1702019340,12,8,15,9,909,909,18.17,0.06,82.83
1702019400,12,8,15,10,910,910,18.17,0.06,82.83
1702019460,12,8,15,11,911,911,18.17,0.06,82.83
1702019520,12,8,15,12,912,912,18.17,0.06,82.83
1702019580,12,8,15,13,913,913,18.17,0.06,82.83
1702019640,12,8,15,14,914,914,18.17,0.06,82.83
1702019700,12,8,15,15,915,915,18.14,0.07,83.23
1702019760,12,8,15,16,916,916,18.14,0.07,83.23
1702019820,12,8,15,17,917,917,18.14,0.07,83.23
1702019880,12,8,15,18,918,918,18.14,0.07,83.23
1702019940,12,8,15,19,919,919,18.14,0.07,83.23
1702020000,12,8,15,20,920,920,18.14,0.07,83.23
